
---------- Begin Simulation Statistics ----------
simSeconds                                   0.019820                       # Number of seconds simulated (Second)
simTicks                                  19819954872                       # Number of ticks simulated (Tick)
finalTick                                 19819954872                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    561.98                       # Real time elapsed on the host (Second)
hostTickRate                                 35268329                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    4404200                       # Number of bytes of host memory used (Byte)
simInsts                                     50000000                       # Number of instructions simulated (Count)
simOps                                       96871706                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    88972                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     172377                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           333                       # Clock period in ticks (Tick)
system.cpu.numCycles                         59519385                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.190388                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.840062                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       108486234                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      164                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      105415258                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 187099                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             11614676                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          19328498                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  98                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            59295367                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.777799                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.481391                       # Number of insts issued each cycle (Count)
system.l2.overallMissLatency::total       21570840567                       # number of overall miss ticks (Tick)
system.l2.demandAccesses::cpu.inst               3251                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::cpu.data             374406                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::total                377657                       # number of demand (read+write) accesses (Count)
system.l2.overallAccesses::cpu.inst              3251                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::cpu.data            374406                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::total               377657                       # number of overall (read+write) accesses (Count)
system.l2.demandMissRate::cpu.inst           0.740695                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::cpu.data           0.917461                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::total              0.915940                       # miss rate for demand accesses (Ratio)
system.l2.overallMissRate::cpu.inst          0.740695                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::cpu.data          0.917461                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::total             0.915940                       # miss rate for overall accesses (Ratio)
system.l2.demandAvgMissLatency::cpu.inst 57651.316445                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::cpu.data 62392.515340                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::total    62359.510299                       # average overall miss latency in ticks ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.inst 57651.316445                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.data 62392.515340                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::total   62359.510299                       # average overall miss latency ((Tick/Count))
system.l2.blockedCycles::no_mshrs                   0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCycles::no_targets                 0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCauses::no_mshrs                   0                       # number of times access was blocked (Count)
system.l2.blockedCauses::no_targets                 0                       # number of times access was blocked (Count)
system.l2.avgBlocked::no_mshrs                    nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.avgBlocked::no_targets                  nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.writebacks::writebacks                97643                       # number of writebacks (Count)
system.l2.writebacks::total                     97643                       # number of writebacks (Count)
system.l2.demandMshrMisses::cpu.inst             2408                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::cpu.data           343503                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::total              345911                       # number of demand (read+write) MSHR misses (Count)
system.l2.overallMshrMisses::cpu.inst            2408                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::cpu.data          343503                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::l2.prefetcher         2536                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::total             348447                       # number of overall MSHR misses (Count)
system.l2.demandMshrMissLatency::cpu.inst    131607594                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::cpu.data  20402537706                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::total    20534145300                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::cpu.inst    131607594                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::cpu.data  20402537706                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::l2.prefetcher    145646051                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::total   20679791351                       # number of overall MSHR miss ticks (Tick)
system.l2.demandMshrMissRate::cpu.inst       0.740695                       # mshr miss ratio for demand accesses (Ratio)
system.l2.demandMshrMissRate::cpu.data       0.917461                       # mshr miss ratio for demand accesses (Ratio)
system.l2.demandMshrMissRate::total          0.915940                       # mshr miss ratio for demand accesses (Ratio)
system.l2.overallMshrMissRate::cpu.inst      0.740695                       # mshr miss ratio for overall accesses (Ratio)
system.l2.overallMshrMissRate::cpu.data      0.917461                       # mshr miss ratio for overall accesses (Ratio)
system.l2.overallMshrMissRate::l2.prefetcher          inf                       # mshr miss ratio for overall accesses (Ratio)
system.l2.overallMshrMissRate::total         0.922655                       # mshr miss ratio for overall accesses (Ratio)
system.l2.demandAvgMshrMissLatency::cpu.inst 54654.316445                       # average overall mshr miss latency ((Tick/Count))
system.l2.demandAvgMshrMissLatency::cpu.data 59395.515340                       # average overall mshr miss latency ((Tick/Count))
system.l2.demandAvgMshrMissLatency::total 59362.510299                       # average overall mshr miss latency ((Tick/Count))
system.l2.overallAvgMshrMissLatency::cpu.inst 54654.316445                       # average overall mshr miss latency ((Tick/Count))
system.l2.overallAvgMshrMissLatency::cpu.data 59395.515340                       # average overall mshr miss latency ((Tick/Count))
system.l2.overallAvgMshrMissLatency::l2.prefetcher 57431.408123                       # average overall mshr miss latency ((Tick/Count))
system.l2.overallAvgMshrMissLatency::total 59348.455722                       # average overall mshr miss latency ((Tick/Count))
system.l2.replacements                         442297                       # number of replacements (Count)
system.l2.CleanEvict.mshrMisses::writebacks       241238                       # number of CleanEvict MSHR misses (Count)
system.l2.CleanEvict.mshrMisses::total         241238                       # number of CleanEvict MSHR misses (Count)
system.l2.CleanEvict.mshrMissRate::writebacks          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.l2.CleanEvict.mshrMissRate::total          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.l2.HardPFReq.mshrMisses::l2.prefetcher         2536                       # number of HardPFReq MSHR misses (Count)
system.l2.HardPFReq.mshrMisses::total            2536                       # number of HardPFReq MSHR misses (Count)
system.l2.HardPFReq.mshrMissLatency::l2.prefetcher    145646051                       # number of HardPFReq MSHR miss ticks (Tick)
system.l2.HardPFReq.mshrMissLatency::total    145646051                       # number of HardPFReq MSHR miss ticks (Tick)
system.l2.HardPFReq.mshrMissRate::l2.prefetcher          inf                       # mshr miss rate for HardPFReq accesses (Ratio)
system.l2.HardPFReq.mshrMissRate::total           inf                       # mshr miss rate for HardPFReq accesses (Ratio)
system.l2.HardPFReq.avgMshrMissLatency::l2.prefetcher 57431.408123                       # average HardPFReq mshr miss latency ((Tick/Count))
system.l2.HardPFReq.avgMshrMissLatency::total 57431.408123                       # average HardPFReq mshr miss latency ((Tick/Count))
